make_model,body_type,price,vat,km,registration,hp,previous_owners,make,model,body_color,paint_type,nr_of_doors,nr_of_seats,gearing_type,displacement,weight,drive_chain,fuel,gears,country_version,cons_combined,cons_city,cons_country,air_cond,bluetooth,age,upholstery_type,co2_emission
Audi A1,Sedans,18900,VAT deductible,10450,07/2018,85.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,1598.0,1175.0,front,Diesel,5.0,Germany,3.5,4.3,3.1,Air conditioning,CD player,1,Cloth,92.0
Audi A1,Sedans,18900,VAT deductible,14878,05/2018,85.0,1,Audi,A1,Silver,Metallic,5.0,5.0,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,Armrest,Bluetooth,1,Cloth,105.0
Audi A1,Sedans,18900,VAT deductible,10273,07/2018,85.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,1598.0,1175.0,front,Diesel,5.0,Germany,3.5,4.3,3.1,Air conditioning,CD player,1,Cloth,92.0
Audi A1,Compact,18900,VAT deductible,47500,10/2016,71.0,1,Audi,A1,White,Metallic,5.0,4.0,Automatic,999.0,1065.0,front,Benzin,7.0,Netherlands,4.4,5.4,3.8,Air conditioning,CD player,3,Cloth,103.0
Audi A1,Sedans,18900,VAT deductible,9466,05/2018,85.0,0,Audi,A1,Blue,Metallic,5.0,4.0,Automatic,1598.0,1175.0,front,Diesel,5.0,Germany,3.5,4.3,3.1,Air conditioning,CD player,1,Cloth,92.0
Audi A1,Sedans,18900,VAT deductible,18971,05/2018,85.0,1,Audi,A1,Silver,Metallic,5.0,5.0,Automatic,1598.0,1200.0,front,Diesel,7.0,Germany,3.7,4.3,3.4,Air conditioning,CD player,1,Cloth,97.0
Audi A1,Compact,18900,VAT deductible,31877,03/2018,70.0,1,Audi,A1,White,Metallic,5.0,5.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.5,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A1,Sedans,18900,VAT deductible,9878,06/2018,85.0,0,Audi,A1,White,Metallic,5.0,4.0,Automatic,1598.0,1175.0,front,Diesel,5.0,Germany,3.5,4.3,3.1,Air conditioning,CD player,1,Cloth,92.0
Audi A1,Compact,18900,VAT deductible,17535,05/2018,70.0,1,Audi,A1,Black,Metallic,5.0,5.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.6,5.6,4.0,Air conditioning,Bluetooth,1,Cloth,107.0
Audi A1,Compact,18850,VAT deductible,76264,10/2016,92.0,1,Audi,A1,Brown,Metallic,5.0,4.0,Automatic,1395.0,1115.0,front,Benzin,7.0,Netherlands,4.9,6.2,4.2,Air conditioning,CD player,3,Cloth,112.0
Audi A1,Compact,18850,VAT deductible,6695,05/2018,70.0,0,Audi,A1,Silver,Metallic,5.0,5.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.6,5.6,4.0,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Sedans,18850,VAT deductible,21275,05/2016,92.0,1,Audi,A1,Brown,Metallic,4.0,4.0,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,Air conditioning,Bluetooth,3,Cloth,112.0
Audi A1,Sedans,18850,VAT deductible,12261,06/2018,66.0,1,Audi,A1,Blue,Metallic,5.0,5.0,Automatic,1422.0,1665.0,front,Diesel,7.0,Germany,3.9,4.0,3.3,Air conditioning,Radio,1,Cloth,101.0
Audi A1,Sedans,18840,VAT deductible,3620,07/2018,70.0,1,Audi,A1,Silver,Metallic,5.0,5.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,Air conditioning,Bluetooth,1,Cloth,104.0
Audi A1,Sedans,18800,VAT deductible,8330,04/2018,85.0,1,Audi,A1,Black,Metallic,5.0,4.0,Automatic,1598.0,1250.0,front,Diesel,5.0,Germany,3.5,4.3,3.1,Air conditioning,Bluetooth,1,Cloth,92.0
Audi A1,Compact,18750,VAT deductible,20306,09/2018,70.0,1,Audi,A1,White,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Compact,18730,VAT deductible,1,03/2018,85.0,0,Audi,A1,Black,Metallic,5.0,5.0,Automatic,999.0,1200.0,front,Benzin,7.0,European Union,4.8,5.8,4.2,Air conditioning,Bluetooth,1,Cloth,108.0
Audi A1,Sedans,18700,VAT deductible,27000,04/2016,85.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,3.7,4.3,3.4,Air conditioning,Bluetooth,3,Cloth,97.0
Audi A1,Sedans,18690,VAT deductible,31750,05/2016,92.0,1,Audi,A1,Black,Metallic,4.0,4.0,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,3,Part/Full Leather,104.0
Audi A1,Sedans,18600,VAT deductible,19800,06/2017,70.0,1,Audi,A1,Red,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,2,Part/Full Leather,102.0
Audi A1,Sedans,18500,Price negotiable,52000,01/2016,85.0,1,Audi,A1,White,Metallic,5.0,4.0,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,Leather steering wheel,Radio,3,Part/Full Leather,105.0
Audi A1,Sedans,18500,VAT deductible,15500,02/2018,70.0,1,Audi,A1,Grey,Metallic,4.0,5.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Compact,18620,VAT deductible,25977,06/2016,92.0,1,Audi,A1,Black,Metallic,4.0,5.0,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,Air conditioning,Bluetooth,3,Cloth,113.0
Audi A1,Sedans,18500,VAT deductible,9000,08/2017,70.0,1,Audi,A1,Black,Uni/basic,4.0,5.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,2,Cloth,102.0
Audi A1,Sedans,18500,VAT deductible,65000,11/2017,66.0,1,Audi,A1,Blue,Uni/basic,5.0,4.0,Automatic,1422.0,1250.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,Air conditioning,Bluetooth,2,Cloth,99.0
Audi A1,Sedans,18500,VAT deductible,14493,05/2018,85.0,1,Audi,A1,White,Uni/basic,5.0,5.0,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,Armrest,Bluetooth,1,Cloth,105.0
Audi A1,Sedans,18500,VAT deductible,33500,10/2017,92.0,1,Audi,A1,Red,Metallic,5.0,5.0,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,Air conditioning,Bluetooth,2,Cloth,112.0
Audi A1,Compact,18333,VAT deductible,4800,08/2018,70.0,1,Audi,A1,Black,Metallic,4.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Compact,18350,VAT deductible,51000,09/2016,70.0,1,Audi,A1,Grey,Metallic,3.0,4.0,Automatic,999.0,1040.0,front,Benzin,7.0,Netherlands,4.4,5.4,3.8,Air conditioning,On-board computer,3,Cloth,103.0
Audi A1,Sedans,18349,VAT deductible,7307,06/2017,70.0,1,Audi,A1,Black,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,Air conditioning,Bluetooth,2,Part/Full Leather,104.0
Audi A1,Compact,18333,VAT deductible,4800,08/2018,70.0,1,Audi,A1,Black,Metallic,4.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Compact,18333,VAT deductible,5500,08/2018,70.0,1,Audi,A1,Black,Metallic,4.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Sedans,18300,VAT deductible,35500,05/2018,66.0,1,Audi,A1,Silver,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,7.0,Italy,4.0,4.5,3.7,Air conditioning,Bluetooth,1,Cloth,104.0
Audi A1,Sedans,18300,VAT deductible,18000,02/2017,92.0,2,Audi,A1,Blue,Uni/basic,4.0,5.0,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,Air conditioning,CD player,2,Cloth,112.0
Audi A1,Sedans,18290,VAT deductible,40000,11/2017,92.0,1,Audi,A1,Blue,Uni/basic,5.0,4.0,Automatic,1395.0,1660.0,front,Benzin,7.0,Germany,4.6,5.513636363636364,4.013636363636364,Air conditioning,Bluetooth,2,Cloth,104.0
Audi A1,Sedans,18250,VAT deductible,14551,05/2018,85.0,1,Audi,A1,Silver,Uni/basic,5.0,4.0,Automatic,1598.0,1135.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A1,Sedans,18200,VAT deductible,16500,01/2018,85.0,1,Audi,A1,Black,Metallic,5.0,5.0,Automatic,999.0,1135.0,front,Diesel,6.0,Italy,3.8,5.866666666666667,4.066666666666666,Air conditioning,Bluetooth,1,Cloth,99.0
Audi A1,Compact,18185,VAT deductible,26700,03/2016,85.0,1,Audi,A1,Black,Metallic,3.0,5.0,Automatic,1598.0,1180.0,front,Diesel,7.0,Germany,3.8,4.4,3.4,Air conditioning,Bluetooth,3,Cloth,99.0
Audi A1,Sedans,18150,Price negotiable,8000,04/2017,70.0,2,Audi,A1,Beige,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,2,Cloth,102.0
Audi A1,Compact,18000,VAT deductible,15000,05/2018,85.0,1,Audi,A1,Grey,Metallic,3.0,4.0,Automatic,1598.0,1225.0,front,Diesel,6.0,Germany,3.8,4.6,3.3,Air conditioning,Bluetooth,1,Cloth,99.0
Audi A1,Compact,17998,VAT deductible,14436,02/2017,92.0,2,Audi,A1,Silver,Metallic,5.0,5.0,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,5.2,6.7,4.4,Air conditioning,CD player,2,Cloth,123.0
Audi A1,Compact,17998,VAT deductible,72624,03/2016,92.0,2,Audi,A1,Grey,Metallic,5.0,5.0,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,5.2,6.7,4.4,Air conditioning,Bluetooth,3,Part/Full Leather,123.0
Audi A1,Sedans,17990,VAT deductible,13960,08/2016,66.0,1,Audi,A1,White,Metallic,4.0,5.0,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,3.9,4.3,3.6,Air conditioning,Bluetooth,3,Cloth,103.0
Audi A1,Sedans,17990,VAT deductible,40301,04/2016,92.0,1,Audi,A1,Red,Metallic,5.0,4.0,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,5.2,6.7,4.4,Air conditioning,MP3,3,Cloth,123.0
Audi A1,Sedans,17990,VAT deductible,19990,06/2017,71.0,1,Audi,A1,White,Metallic,5.0,4.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.6,7.3,4.6,Air conditioning,Bluetooth,2,Cloth,104.0
Audi A1,Compact,17990,VAT deductible,3087,09/2018,70.0,1,Audi,A1,Blue,Metallic,4.0,5.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Compact,17989,VAT deductible,37626,02/2016,66.0,1,Audi,A1,Black,Metallic,5.0,5.0,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,4.1,4.6,3.8,Air conditioning,Bluetooth,3,Cloth,109.0
Audi A1,Sedans,17980,VAT deductible,22980,11/2017,70.0,1,Audi,A1,Black,Metallic,4.0,5.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,2,Cloth,102.0
Audi A1,Compact,17980,VAT deductible,57926,03/2016,66.0,1,Audi,A1,Grey,Metallic,5.0,5.0,Automatic,1422.0,1180.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,Air conditioning,Bluetooth,3,Cloth,99.0
Audi A1,Compact,17970,VAT deductible,3900,06/2017,92.0,2,Audi,A1,Blue,Metallic,5.0,4.0,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.6,5.966666666666666,4.2,Air conditioning,Bluetooth,2,Cloth,112.0
Audi A1,Sedans,17980,VAT deductible,7924,04/2016,92.0,1,Audi,A1,Blue,Metallic,4.0,4.0,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,3,Cloth,112.0
Audi A1,Compact,17970,VAT deductible,6257,11/2017,85.0,1,Audi,A1,Silver,Metallic,5.0,4.0,Automatic,1598.0,1250.0,front,Diesel,7.0,Germany,4.0,4.8,3.5,Air conditioning,Bluetooth,2,Cloth,106.0
Audi A1,Sedans,17950,VAT deductible,29800,05/2016,85.0,1,Audi,A1,Silver,Metallic,5.0,4.0,Automatic,1598.0,1200.0,front,Diesel,7.0,Italy,3.7,4.3,3.4,Air conditioning,Bluetooth,3,Cloth,97.0
Audi A1,Compact,17950,VAT deductible,35816,03/2016,70.0,1,Audi,A1,Black,Metallic,5.0,4.0,Automatic,999.0,1065.0,front,Benzin,7.0,Netherlands,4.4,5.4,3.8,Air conditioning,On-board computer,3,Cloth,102.0
Audi A1,Sedans,17950,VAT deductible,12960,02/2018,92.0,1,Audi,A1,Grey,Metallic,2.0,5.0,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,Air conditioning,Bluetooth,1,Part/Full Leather,112.0
Audi A1,Compact,17950,VAT deductible,8600,08/2018,70.0,1,Audi,A1,Black,Metallic,4.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Sedans,17950,VAT deductible,14300,07/2017,70.0,2,Audi,A1,Blue,Metallic,5.0,5.0,Automatic,999.0,1090.0,front,Diesel,7.0,Germany,3.8,6.2,4.2,Air conditioning,Bluetooth,2,Part/Full Leather,99.0
Audi A1,Sedans,17944,VAT deductible,9463,03/2018,70.0,1,Audi,A1,White,Metallic,5.0,5.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Compact,17940,VAT deductible,20326,05/2016,92.0,1,Audi,A1,Red,Metallic,3.0,4.0,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,Air conditioning,Bluetooth,3,Cloth,112.0
Audi A1,Compact,17950,VAT deductible,70000,05/2016,70.0,2,Audi,A1,Red,Metallic,4.0,4.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,3,Part/Full Leather,102.0
Audi A1,Sedans,17500,VAT deductible,23664,01/2018,66.0,2,Audi,A1,Silver,Metallic,5.0,5.0,Automatic,1422.0,1135.0,front,Diesel,7.0,Germany,3.8,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Cloth,99.0
Audi A1,Sedans,17500,VAT deductible,51900,02/2016,66.0,1,Audi,A1,Black,Metallic,5.0,5.0,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,Air conditioning,Bluetooth,3,Part/Full Leather,99.0
Audi A1,Sedans,17500,VAT deductible,15000,07/2017,70.0,1,Audi,A1,Blue,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,2,Part/Full Leather,102.0
Audi A1,Sedans,17500,VAT deductible,33000,11/2016,92.0,1,Audi,A1,Red,Metallic,5.0,4.0,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,Air conditioning,Bluetooth,3,Part/Full Leather,112.0
Audi A1,Sedans,17450,VAT deductible,12000,04/2016,66.0,1,Audi,A1,Grey,Metallic,4.0,5.0,Automatic,1422.0,1217.0,front,Diesel,7.0,Germany,3.8,5.733333333333333,4.2,Air conditioning,CD player,3,Part/Full Leather,99.0
Audi A1,Sedans,17500,VAT deductible,42000,04/2017,66.0,1,Audi,A1,Silver,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,Air conditioning,Bluetooth,2,Cloth,99.0
Audi A1,Sedans,17930,VAT deductible,25976,09/2017,85.0,1,Audi,A1,Blue,Metallic,5.0,4.0,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.8,3.5,Air conditioning,Bluetooth,2,Cloth,106.0
Audi A1,Sedans,17500,VAT deductible,26299,02/2017,70.0,1,Audi,A1,Black,Metallic,5.0,4.0,Automatic,999.0,1135.0,front,Benzin,5.0,Germany,4.2,5.0,3.7,Electrical side mirrors,Bluetooth,2,Cloth,102.0
Audi A1,Sedans,17495,VAT deductible,40000,07/2017,70.0,2,Audi,A1,Red,Uni/basic,4.0,5.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Hands-free equipment,2,Cloth,102.0
Audi A1,Sedans,17490,VAT deductible,36530,03/2017,66.0,1,Audi,A1,Black,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,Air conditioning,Bluetooth,2,Cloth,99.0
Audi A1,Sedans,17490,VAT deductible,29159,01/2017,67.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,1422.0,1135.0,front,Diesel,7.0,Germany,3.8,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,2,Cloth,99.0
Audi A1,Sedans,17490,VAT deductible,55000,05/2016,141.0,2,Audi,A1,Black,Metallic,3.0,5.0,Automatic,1798.0,1255.0,front,Benzin,7.0,Germany,5.8,7.4,4.9,Air conditioning,Bluetooth,3,Cloth,137.0
Audi A1,Sedans,17449,VAT deductible,40133,02/2016,70.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,3,Cloth,107.0
Audi A1,Compact,17445,VAT deductible,38562,02/2017,92.0,2,Audi,A1,White,Metallic,5.0,4.0,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,Air conditioning,Bluetooth,2,Cloth,112.0
Audi A1,Compact,17444,VAT deductible,7300,08/2018,70.0,1,Audi,A1,Black,Metallic,4.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Station wagon,17440,VAT deductible,10457,10/2017,92.0,2,Audi,A1,Blue,Metallic,5.0,5.0,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,Air conditioning,Bluetooth,2,Cloth,112.0
Audi A1,Compact,17420,VAT deductible,27058,07/2016,70.0,1,Audi,A1,Grey,Metallic,4.0,4.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,Air conditioning,Bluetooth,3,Part/Full Leather,102.0
Audi A1,Compact,17450,VAT deductible,38344,11/2016,70.0,1,Audi,A1,Black,Metallic,5.0,5.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,Air conditioning,Bluetooth,3,Cloth,104.0
Audi A1,Sedans,17445,VAT deductible,45276,01/2016,110.0,1,Audi,A1,Red,Metallic,4.0,5.0,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.7,5.8,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,109.0
Audi A1,Compact,17370,VAT deductible,16607,04/2018,70.0,1,Audi,A1,White,Metallic,4.0,4.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,Air conditioning,Bluetooth,1,Cloth,104.0
Audi A1,Compact,17350,VAT deductible,26462,05/2016,70.0,1,Audi,A1,Black,Metallic,5.0,5.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,3,Cloth,102.0
Audi A1,Compact,17900,VAT deductible,62000,06/2017,66.0,1,Audi,A1,White,Uni/basic,3.0,4.0,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,Air conditioning,Bluetooth,2,Cloth,99.0
Audi A1,Compact,17930,VAT deductible,40257,06/2017,85.0,1,Audi,A1,Black,Uni/basic,5.0,5.0,Automatic,1598.0,1250.0,front,Diesel,7.0,Germany,3.8,4.4,3.4,Air conditioning,Bluetooth,2,Part/Full Leather,99.0
Audi A1,Compact,17920,VAT deductible,36709,06/2016,85.0,1,Audi,A1,Black,Uni/basic,4.0,4.0,Automatic,1598.0,1180.0,front,Diesel,7.0,Germany,3.8,4.4,3.4,Air conditioning,Bluetooth,3,Cloth,99.0
Audi A1,Sedans,17900,VAT deductible,25330,03/2017,70.0,1,Audi,A1,Grey,Metallic,5.0,5.0,Automatic,999.0,1610.0,front,Benzin,7.0,Germany,4.5,5.4,3.8,Air conditioning,On-board computer,2,Part/Full Leather,103.0
Audi A1,Compact,17900,VAT deductible,11300,11/2016,66.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,999.0,1180.0,front,Diesel,7.0,Germany,3.9,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,102.0
Audi A1,Compact,17900,VAT deductible,10170,07/2018,70.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.6,5.6,4.0,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Sedans,17900,VAT deductible,12260,05/2018,85.0,1,Audi,A1,Silver,Metallic,5.0,4.0,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,Air conditioning,Bluetooth,1,Part/Full Leather,105.0
Audi A1,Compact,17900,VAT deductible,44604,04/2016,70.0,1,Audi,A1,Red,Metallic,3.0,5.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.2,5.0,3.7,Air conditioning,CD player,3,Cloth,100.0
Audi A1,Sedans,17900,VAT deductible,25751,02/2017,71.0,1,Audi,A1,White,Metallic,5.0,4.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,Air conditioning,Radio,2,Part/Full Leather,104.0
Audi A1,Sedans,17900,Price negotiable,13000,07/2017,70.0,1,Audi,A1,Blue,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,2,Part/Full Leather,102.0
Audi A1,Sedans,17900,VAT deductible,63136,07/2016,70.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,3,Part/Full Leather,102.0
Audi A1,Sedans,17900,VAT deductible,21900,06/2017,85.0,1,Audi,A1,White,Metallic,3.0,4.0,Automatic,1598.0,1175.0,front,Diesel,7.0,Germany,3.8,5.166666666666667,3.8833333333333333,Air conditioning,CD player,2,Cloth,99.0
Audi A1,Sedans,17900,VAT deductible,23357,09/2016,70.0,1,Audi,A1,Blue,Metallic,5.0,4.0,Automatic,999.0,1580.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Radio,3,Part/Full Leather,102.0
Audi A1,Compact,17900,VAT deductible,40000,04/2016,110.0,2,Audi,A1,White,Metallic,4.0,4.0,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,5.0,6.1,4.4,Air conditioning,Bluetooth,3,Part/Full Leather,116.0
Audi A1,Sedans,17900,VAT deductible,63136,07/2016,70.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,3,Part/Full Leather,102.0
Audi A1,Sedans,17890,VAT deductible,27950,03/2016,92.0,1,Audi,A1,Silver,Metallic,5.0,5.0,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,Air conditioning,CD player,3,Cloth,112.0
Audi A1,Sedans,16900,VAT deductible,3150,03/2016,70.0,1,Audi,A1,Blue,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Electrical side mirrors,Bluetooth,3,Cloth,102.0
Audi A1,Compact,17900,VAT deductible,4810,06/2018,70.0,1,Audi,A1,White,Metallic,5.0,5.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,Air conditioning,Bluetooth,1,Cloth,102.0
Audi A1,Sedans,16900,VAT deductible,32700,11/2017,66.0,1,Audi,A1,Blue,Uni/basic,3.0,4.0,Automatic,1422.0,1135.0,front,Diesel,7.0,Germany,4.0,4.5,3.7,Air conditioning,Bluetooth,2,Cloth,104.0
Audi A1,Compact,16900,VAT deductible,67790,04/2016,66.0,2,Audi,A1,Red,Metallic,3.0,5.0,Automatic,1422.0,1165.0,front,Diesel,7.0,Germany,4.0,4.4,3.7,Air conditioning,CD player,3,Part/Full Leather,104.0
Audi A1,Sedans,17890,VAT deductible,63500,02/2017,85.0,2,Audi,A1,Silver,Metallic,5.0,5.0,Automatic,1598.0,1135.0,front,Diesel,7.0,Germany,3.8,4.4,3.4,Air conditioning,Bluetooth,2,Cloth,99.0
Audi A1,Sedans,17900,VAT deductible,37702,06/2017,93.0,1,Audi,A1,Blue,Metallic,3.0,4.0,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,2,Cloth,104.0
Audi A1,Sedans,17900,VAT deductible,40164,11/2017,66.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,7.0,Belgium,3.8,4.3,3.5,Air conditioning,Bluetooth,2,Cloth,101.0
Audi A1,Sedans,16900,VAT deductible,47750,06/2016,71.0,1,Audi,A1,White,Metallic,5.0,5.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.6,5.0,3.7,Air conditioning,Bluetooth,3,Cloth,104.0
Audi A1,Compact,16890,VAT deductible,39600,03/2016,92.0,1,Audi,A1,Black,Metallic,5.0,5.0,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,5.2,6.7,4.5,Air conditioning,Bluetooth,3,Cloth,123.0
Audi A1,Sedans,16890,VAT deductible,29200,02/2016,70.0,1,Audi,A1,Red,Metallic,5.0,4.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,3,Cloth,102.0
Audi A1,Sedans,16880,VAT deductible,32103,02/2016,70.0,1,Audi,A1,Grey,Metallic,5.0,4.0,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Radio,3,Cloth,102.0
Audi A1,Compact,16880,VAT deductible,19700,06/2017,70.0,1,Audi,A1,Red,Metallic,4.0,4.0,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,Air conditioning,Bluetooth,2,Cloth,102.0
